Run 14942
Subrun 120
Event 1200010
39.2961 11.85 21.65
26.9365 9.45 21.65
28.6526 11.85 21.65
25.8375 9.75 17.15
27.9006 9.75 21.65
28.4019 12.15 21.65
33.608 12.15 26.15
27.0908 9.75 21.65
33.0295 12.15 26.15
25.3169 7.35 17.15
32.9138 12.15 26.15
33.2609 12.45 26.15
25.9532 7.65 17.15
38.949 12.45 21.65
38.8912 12.75 21.65
27.0908 10.35 21.65
30.5036 12.75 21.65
25.6832 10.65 17.15
25.529 8.25 17.15
27.1293 10.65 21.65
31.622 11.25 20.75
39.084 11.25 20.75
20.5736 8.85 16.25
21.0749 4.05 16.25
23.6394 6.45 16.25
32.1233 11.25 25.25
26.3388 8.85 20.75
31.8341 11.55 20.75
39.3539 11.55 20.75
30.4844 11.55 20.75
19.3588 6.75 20.75
21.2677 4.35 16.25
30.6772 11.55 20.75
31.0435 11.55 20.75
40.0673 11.55 20.75
30.1566 11.55 20.75
20.9785 4.35 16.25
20.8049 4.35 16.25
21.4991 4.35 16.25
26.4545 9.15 20.75
39.5467 11.85 20.75
21.4027 4.65 16.25
29.8481 11.85 20.75
29.5781 11.85 20.75
24.2371 7.35 16.25
23.6586 7.35 16.25
23.4273 7.35 16.25
39.0261 12.15 20.75
23.7358 7.65 16.25
26.3966 10.05 16.25
32.6439 12.45 25.25
24.4106 7.65 16.25
27.7078 10.35 20.75
22.6174 7.95 16.25
27.3029 10.35 20.75
28.0356 12.75 20.75
28.2477 12.75 20.75
27.1101 10.35 20.75
22.3089 8.25 16.25
28.2091 10.65 20.75
25.3747 8.25 16.25
24.1792 8.25 16.25
25.2397 8.25 16.25
28.6912 13.05 20.75
31.2556 10.95 20.45
38.5634 15.75 24.95
31.5256 10.95 24.95
22.2703 6.15 15.95
30.4844 10.95 20.45
23.2152 6.15 15.95
26.0688 8.55 15.95
39.7396 10.95 20.45
23.0416 6.15 15.95
22.4632 6.15 15.95
31.3906 11.25 20.45
38.8333 16.05 24.95
30.3687 11.25 20.45
39.7974 11.25 20.45
19.2238 6.45 20.45
26.1653 8.85 15.95
30.0409 11.25 20.45
29.9252 11.25 20.45
30.2723 11.55 20.45
39.084 11.55 20.45
30.1566 11.55 20.45
23.2152 7.05 15.95
21.7883 4.65 15.95
23.8514 7.05 15.95
21.9233 7.05 15.95
22.7331 7.05 15.95
39.2768 11.85 20.45
22.1739 7.05 15.95
22.4439 7.05 15.95
39.6239 11.85 20.45
24.1021 7.05 15.95
24.0057 7.35 15.95
23.5622 7.35 15.95
26.3966 9.75 20.45
24.8734 7.35 15.95
32.0847 12.15 24.95
39.9131 12.15 20.45
21.8269 4.95 15.95
23.2152 7.35 15.95
24.4492 7.35 15.95
26.3581 10.05 20.45
23.5044 7.65 15.95
25.4904 7.65 15.95
23.3308 7.65 15.95
25.0084 7.65 15.95
24.8541 7.65 15.95
23.1187 7.65 15.95
25.8567 10.05 15.95
26.011 10.05 15.95
22.9259 7.65 15.95
24.7963 7.95 15.95
23.8129 7.95 15.95
22.0197 5.85 15.95
22.9838 8.25 15.95
30.5036 13.05 19.85
25.6446 10.65 15.35
35.7868 17.85 24.35
38.0042 17.85 24.35
22.9645 8.25 15.35
22.386 8.25 15.35
30.4072 12.75 19.85
37.6186 17.55 24.35
29.9252 12.75 19.85
22.9259 7.95 15.35
31.5063 12.75 19.85
37.098 17.55 24.35
39.2382 12.75 19.85
21.8076 5.25 15.35
31.8533 12.45 24.35
22.8681 7.65 15.35
39.1804 12.45 19.85
23.138 7.35 15.35
23.8322 7.35 15.35
21.5955 4.95 15.35
29.0961 11.85 19.85
22.5981 7.05 15.35
23.3887 7.05 15.35
31.5256 11.85 19.85
22.7524 6.75 15.35
23.2344 6.75 15.35
17.5463 1.95 15.35
31.1399 11.55 19.85
32.1426 11.55 24.35
23.0416 6.75 15.35
22.8681 6.45 15.35
17.8741 1.65 15.35
38.0621 15.75 24.35
27.0522 8.55 19.85
18.0284 1.35 15.35
38.1006 17.85 24.65
22.4246 8.25 15.65
35.6904 17.85 24.65
30.6579 13.05 20.15
30.8314 13.05 20.15
39.4889 13.05 20.15
31.352 13.05 20.15
25.8182 10.65 15.65
19.166 8.25 20.15
22.8488 8.25 15.65
22.3282 7.95 15.65
19.3974 7.95 20.15
39.3732 12.75 20.15
31.6991 12.75 24.65
23.3694 7.65 15.65
22.1161 7.65 15.65
24.3528 7.65 15.65
31.8726 12.45 24.65
31.8533 12.15 24.65
21.9233 4.95 15.65
23.4851 7.35 15.65
23.6779 7.35 15.65
40.183 12.15 20.15
40.2216 11.85 20.15
31.8148 11.85 20.15
31.8148 11.85 24.65
23.5044 7.05 15.65
23.6779 7.05 15.65
28.9997 11.85 20.15
29.2118 11.85 20.15
39.7203 11.85 20.15
39.7781 11.85 20.15
31.9883 11.55 24.65
38.6983 16.05 24.65
23.4658 6.45 15.65
30.9085 10.95 20.15
38.3898 15.75 24.65
25.876 8.55 15.65
22.6174 6.15 15.65
35.6711 15.75 24.65
19.2046 6.15 20.15
23.1573 6.15 15.65
37.9656 15.75 24.65
22.1739 6.15 15.65
34.707 13.35 22.55
26.9172 8.55 22.55
27.3414 8.55 22.55
23.4273 6.15 18.05
38.9876 10.95 22.55
23.2537 6.15 18.05
19.6095 6.15 22.55
34.8999 13.65 22.55
26.8401 8.85 22.55
27.1872 8.85 22.55
19.5131 6.45 22.55
27.3414 9.15 22.55
26.9751 9.15 22.55
27.1101 9.15 22.55
35.3626 13.95 22.55
35.2855 14.25 22.55
35.459 16.65 27.05
22.521 7.35 18.05
28.1127 9.75 22.55
28.3055 12.45 22.55
29.0189 12.45 22.55
28.7683 12.45 22.55
28.9033 12.45 22.55
28.4405 12.45 22.55
33.2031 12.45 27.05
26.4159 10.05 18.05
27.7463 10.05 22.55
26.9558 10.35 22.55
27.7849 10.35 22.55
26.6666 10.35 22.55
33.608 12.75 27.05
34.1479 15.15 22.55
33.7622 12.75 27.05
34.3021 15.15 22.55
26.2809 10.35 22.55
34.4564 15.45 22.55
27.1486 10.65 22.55
28.6526 13.05 22.55
23.5237 8.25 18.05
19.8601 8.25 22.55
33.9936 13.05 27.05
26.5316 8.55 22.25
34.4564 13.35 22.25
26.2231 8.55 22.25
26.5894 8.85 22.25
34.5528 13.65 22.25
23.1959 6.45 17.75
35.0927 13.95 22.25
24.2371 7.05 17.75
24.4106 7.05 17.75
22.5789 7.05 17.75
22.7331 7.05 17.75
24.6227 7.05 17.75
24.8155 7.35 17.75
25.0084 7.35 17.75
27.8813 9.75 22.25
25.3554 7.35 17.75
25.529 9.75 17.75
25.6254 9.75 17.75
25.2012 7.35 17.75
22.5789 7.35 17.75
27.3607 9.75 22.25
26.2809 10.05 22.25
33.5694 12.45 26.75
29.0189 12.45 22.25
26.0496 10.05 17.75
25.8953 10.05 17.75
27.4571 10.05 22.25
28.2284 10.05 22.25
28.2284 12.45 22.25
27.7463 10.05 22.25
26.7437 10.35 22.25
28.3055 10.35 22.25
28.3055 12.75 22.25
26.9172 10.35 22.25
33.8586 12.75 26.75
20.2458 10.35 17.75
20.3422 10.35 17.75
33.5116 12.75 26.75
27.1486 10.35 22.25
30.6964 12.75 22.25
26.3773 10.35 22.25
30.5615 12.75 22.25
35.7097 17.55 26.75
34.1864 13.05 26.75
26.493 10.65 22.25
38.949 13.05 22.25
26.6666 10.65 22.25
26.8401 10.65 22.25
26.9365 8.55 21.35
27.245 8.55 21.35
26.2424 8.85 16.85
28.2284 11.25 21.35
33.3188 11.25 25.85
26.898 8.85 21.35
26.628 8.85 21.35
31.0435 11.25 21.35
27.3414 8.85 21.35
22.3668 6.45 16.85
25.1048 6.75 16.85
24.8734 6.75 16.85
31.352 11.55 21.35
22.6753 6.75 16.85
28.132 11.55 21.35
26.9751 9.15 21.35
31.6605 11.55 25.85
22.4439 6.75 16.85
32.6632 11.55 25.85
40.0481 11.85 21.35
25.4133 7.05 16.85
22.9066 7.05 16.85
27.0136 9.45 21.35
28.5562 11.85 21.35
26.8594 9.45 21.35
39.3539 11.85 21.35
32.5861 11.85 25.85
24.8927 7.05 16.85
28.0549 9.45 21.35
24.6613 7.05 16.85
24.6998 7.05 16.85
32.7596 12.15 25.85
40.2987 12.15 21.35
25.529 7.35 16.85
25.7796 9.75 16.85
23.3308 7.35 16.85
25.1048 7.35 16.85
22.8488 7.35 16.85
33.4923 12.15 25.85
27.1101 9.75 21.35
25.0276 7.65 16.85
25.8567 10.05 16.85
27.1293 10.05 21.35
38.9104 12.45 21.35
33.1452 12.45 25.85
32.991 12.45 25.85
33.3573 12.45 25.85
27.2065 10.35 21.35
25.0662 7.95 16.85
24.8348 7.95 16.85
30.5036 12.75 21.35
27.2065 10.65 21.35
33.6658 13.05 25.85
30.8121 13.05 21.35
25.4518 8.25 16.85
25.2976 8.25 16.85
25.1626 8.25 16.85
31.1592 10.95 21.05
25.9339 8.55 16.55
24.4299 6.15 16.55
24.5649 6.15 16.55
29.9059 10.95 21.05
30.0794 10.95 21.05
20.4 8.55 16.55
29.6167 10.95 21.05
24.6806 6.45 16.55
21.017 4.05 16.55
30.5615 11.25 21.05
30.8314 11.25 21.05
32.721 11.25 25.55
33.0488 11.25 25.55
31.8148 11.55 25.55
21.2099 4.35 16.55
39.6432 11.55 21.05
24.3721 6.75 16.55
31.0242 11.55 21.05
31.2556 11.55 21.05
31.2942 11.55 21.05
26.5123 9.15 21.05
26.6666 9.15 21.05
32.2968 11.85 25.55
39.8167 11.85 21.05
19.4745 7.05 21.05
39.3154 11.85 21.05
24.5649 7.05 16.55
24.642 7.05 16.55
29.6552 11.85 21.05
39.4889 11.85 21.05
22.9452 7.35 16.55
19.6288 7.35 21.05
28.7297 12.15 21.05
24.9698 7.35 16.55
25.0855 7.35 16.55
28.8647 12.15 21.05
29.0768 12.15 21.05
40.0288 12.15 21.05
29.231 12.15 21.05
38.9876 12.15 21.05
24.507 7.35 16.55
32.6439 12.15 25.55
24.6998 7.65 16.55
19.8023 7.65 21.05
23.6972 7.65 16.55
24.2756 7.65 16.55
24.4106 7.65 16.55
23.8514 7.65 16.55
29.5588 12.45 21.05
23.9864 7.95 16.55
24.8155 7.95 16.55
33.1645 12.75 25.55
20.0722 7.95 21.05
24.5263 7.95 16.55
32.9717 12.75 25.55
20.2651 10.65 16.55
24.1214 8.25 16.55
28.9418 13.05 21.05
Run 14942
Subrun 121
Event 1210018
13.9214 -17.55 22.85
10.065 -4.05 18.35
9.98792 -3.75 18.35
12.5909 -15.45 21.95
8.6382 -2.25 17.45
8.79245 -4.35 17.45
9.3709 -4.05 17.45
12.7066 -16.05 21.95
9.13952 -4.05 17.45
12.6681 -15.75 21.95
9.33234 -3.75 17.45
9.21665 -5.85 17.15
9.13952 -5.55 17.15
12.5138 -15.15 21.65
12.3981 -14.85 21.65
9.08168 -5.25 17.15
12.1667 -14.85 21.65
12.3596 -14.55 21.65
9.98792 -4.95 17.15
8.56107 -3.45 16.25
8.48394 -3.15 16.25
11.8004 -15.15 20.75
11.7233 -14.85 20.75
8.40682 -2.85 16.25
11.3762 -12.75 20.45
8.31041 -2.55 15.95
11.6461 -12.15 20.45
8.25256 -2.25 15.95
11.5304 -11.85 20.45
11.5112 -11.55 20.45
7.59699 -1.35 15.35
11.0484 -10.05 19.85
7.80908 -3.15 15.35
11.1255 -10.35 19.85
7.94406 -3.45 15.35
11.3184 -8.55 20.15
11.3184 -10.95 20.15
8.02118 -1.35 15.65
8.07903 -1.65 15.65
11.3955 -11.25 20.15
8.17544 -1.95 15.65
7.40417 1.95 15.65
7.69339 -3.15 15.65
7.4813 1.65 15.65
11.2605 -10.65 20.15
11.2605 -13.05 20.15
10.6242 -8.55 19.25
7.69339 -1.35 14.75
7.40417 3.15 14.75
10.7013 -8.85 19.25
7.50058 2.85 14.75
7.69339 -1.35 15.05
10.817 -9.15 19.55
10.8556 -9.45 19.55
7.59699 -2.25 15.05
7.65483 -2.55 15.05
10.9906 -9.75 19.55
7.75124 -2.85 15.05
10.1807 -4.35 14.15
10.2193 -4.65 14.15
10.3157 -9.75 18.65
7.0571 4.35 14.15
7.15351 4.05 14.15
7.34632 3.45 14.45
7.55842 -1.35 14.45
10.3735 -10.05 18.95
7.17279 4.05 14.45
10.4507 -10.35 18.95
7.24992 3.75 14.45
7.24992 1.35 14.45
9.91079 -5.85 18.05
9.77582 -5.55 18.05
13.2851 -17.25 22.55
9.71797 -5.25 18.05
13.1501 -16.95 22.55
9.62156 -4.95 17.75
13.0923 -16.95 22.25
9.54444 -4.65 17.75
12.938 -16.65 22.25
13.3622 -16.35 22.25
12.8802 -16.35 22.25
8.96599 -4.95 16.85
12.3017 -14.55 21.35
12.2246 -14.25 21.35
8.88886 -4.65 16.85
12.1475 -13.95 21.35
8.92742 -4.35 16.85
7.67411 -1.65 16.85
7.94406 -1.35 16.85
11.9546 -15.45 21.05
8.54179 -5.85 16.55
8.81173 -4.35 16.55
8.69604 -4.05 16.55
12.0511 -13.65 21.05
8.65748 -3.75 16.55
8.214 -1.35 16.55
11.9546 -13.35 21.05
8.4261 -1.35 16.55
8.4261 -3.75 16.55
Run 14942
Subrun 121
Event 1210020
35.9411 -10.95 69.35
35.9411 5.85 73.85
34.9384 3.45 78.35
40.8965 -13.35 24.35
37.1173 3.45 73.85
30.8893 -6.15 69.35
37.0594 3.15 73.85
26.0303 -8.85 73.85
34.8999 3.15 78.35
40.935 -13.65 24.35
31.7377 -11.25 69.35
37.1173 2.85 73.85
32.0269 -11.55 69.35
40.0095 12.45 78.35
40.8386 -13.95 24.35
41.8991 17.25 82.85
39.8167 5.25 78.35
39.4503 9.75 78.35
39.4503 4.95 78.35
39.8553 12.15 78.35
41.822 16.95 82.85
36.9052 2.55 73.85
38.2549 7.35 78.35
32.104 -9.45 73.85
40.8386 -14.25 24.35
39.7781 4.65 78.35
39.5082 4.65 78.35
33.8394 4.65 78.35
36.7509 2.25 73.85
41.822 16.65 82.85
38.0813 7.05 78.35
40.183 11.85 78.35
41.9377 16.65 78.35
40.5687 11.85 78.35
37.9271 6.75 78.35
19.0889 -0.45 78.35
36.6738 1.95 73.85
40.6072 11.55 78.35
39.6432 4.35 78.35
39.4889 4.35 78.35
13.9214 -3.15 78.35
18.7032 -3.15 78.35
41.0122 13.65 78.35
37.85 6.45 78.35
30.8893 -8.25 69.35
42.574 13.35 82.85
37.3293 1.35 73.85
40.9929 13.35 78.35
39.8745 10.95 78.35
39.3539 3.45 78.05
38.5055 8.25 78.05
44.8492 17.85 82.55
39.9324 13.05 78.05
35.0541 5.85 78.05
38.4284 7.95 78.05
44.7335 17.55 82.55
39.5275 5.55 78.05
40.0095 12.75 78.05
39.2768 10.35 78.05
30.5422 -16.05 69.05
45.0999 17.55 82.55
44.5793 17.25 82.55
38.2934 7.65 78.05
44.9263 17.25 82.55
36.8087 2.85 73.55
40.0866 12.45 78.05
40.1252 12.45 78.05
34.8613 2.85 78.05
32.4896 4.95 73.55
36.7895 2.55 73.55
44.8299 16.95 82.55
34.8806 2.55 78.05
39.1611 2.25 78.05
33.5309 4.65 78.05
39.5853 4.65 78.05
35.3241 2.25 73.55
42.2655 14.25 82.55
44.7142 16.65 82.55
35.594 -12.45 69.05
36.2496 4.35 73.55
36.5774 1.95 73.55
33.3573 -7.65 73.55
39.6817 4.35 78.05
41.8798 16.35 78.05
39.5467 8.85 78.05
39.5467 4.05 78.05
36.4038 -3.15 73.55
18.8189 -0.75 78.05
18.7032 -0.75 78.05
33.2802 -7.95 73.55
39.4503 1.35 78.05
39.8553 10.95 78.05
38.5634 1.35 78.05
41.0122 13.35 78.05
41.1857 13.35 78.05
36.2496 3.75 73.55
38.2549 8.25 77.15
38.467 3.45 77.15
45.7169 17.85 81.65
42.9596 15.45 81.65
34.9963 3.45 77.15
34.9963 5.85 77.15
44.0972 17.85 81.65
34.977 3.15 77.15
38.1392 7.95 77.15
45.5819 17.55 81.65
38.8912 3.15 77.15
38.3706 7.95 77.15
39.1611 10.35 77.15
33.3959 -6.75 72.65
45.4277 17.25 81.65
45.6012 17.25 81.65
42.2655 17.25 77.15
42.2655 14.85 81.65
42.439 14.85 81.65
36.9437 2.85 72.65
42.1498 14.55 81.65
43.5959 14.55 81.65
45.6205 16.95 81.65
35.112 2.55 77.15
42.8053 14.55 81.65
45.177 16.95 81.65
43.1331 14.55 81.65
43.3067 14.55 81.65
45.3312 16.95 81.65
32.6246 4.65 72.65
32.6246 2.25 72.65
45.0035 16.65 81.65
43.5381 14.25 81.65
45.6205 16.65 81.65
32.5668 4.35 72.65
44.56 16.35 81.65
43.4609 13.95 81.65
43.1717 13.95 81.65
38.1392 6.75 77.15
38.0235 6.45 77.15
32.4511 -0.75 77.15
44.3286 16.05 81.65
38.7562 1.65 77.15
43.326 13.65 81.65
35.8061 -12.75 68.15
42.4197 13.65 81.65
43.0946 13.35 81.65
32.3932 -1.05 77.15
38.5055 6.15 77.15
44.1165 15.75 81.65
37.85 6.15 77.15
49.7853 -9.75 35.45
47.0088 -14.55 35.45
49.9974 -9.45 35.45
49.9203 -9.15 35.45
50.0745 -8.85 35.45
49.6311 -9.75 35.15
49.7468 -9.45 35.15
48.667 -13.65 34.25
48.667 -16.05 34.25
48.1657 -14.55 33.95
38.2356 7.05 78.95
48.3778 -14.25 33.95
47.1437 -13.65 33.35
46.9316 -13.95 33.35
46.7581 -14.25 33.35
47.4715 -13.35 33.65
47.9921 -14.85 33.65
47.8572 -15.15 33.65
47.6258 -15.45 33.65
39.4311 3.45 77.75
33.0681 -6.15 73.25
36.1339 5.85 73.25
35.8639 -10.95 68.75
44.0972 17.85 82.25
44.8299 17.85 82.25
34.9963 3.45 77.75
39.1804 3.15 77.75
33.9936 5.55 77.75
32.9524 -6.45 73.25
35.7482 -11.25 68.75
35.9989 5.55 73.25
44.0008 15.15 82.25
44.0008 17.55 82.25
44.695 17.55 82.25
38.949 2.85 77.75
39.3539 5.25 77.75
35.0927 5.25 77.75
35.3241 2.55 73.25
38.8912 2.55 77.75
36.7509 2.55 73.25
44.4636 16.95 82.25
39.3346 4.95 77.75
44.29 16.65 82.25
38.8333 2.25 77.75
34.842 2.25 77.75
42.4776 14.25 82.25
21.2484 -0.15 77.75
33.5309 4.65 77.75
38.814 1.95 77.75
44.9456 16.35 82.25
45.0999 16.35 82.25
34.9191 1.95 77.75
44.1358 16.35 82.25
45.3312 16.35 82.25
35.6904 -12.45 68.75
41.4942 13.65 77.75
33.2995 -7.95 73.25
38.7176 1.65 77.75
44.0779 16.05 82.25
44.425 16.05 82.25
44.3286 16.05 82.25
33.1838 -8.25 73.25
46.5074 -17.85 28.25
36.2689 3.75 73.25
44.3286 15.75 82.25
43.8466 15.45 81.95
45.9675 17.85 81.95
35.0927 5.85 77.45
33.743 5.85 77.45
39.1033 3.45 77.45
45.2348 17.85 81.95
46.2568 -13.35 32.45
32.9331 3.15 72.95
41.5328 15.15 77.45
43.7887 15.15 81.95
45.0999 17.55 81.95
45.8711 17.55 81.95
46.7002 -13.65 32.45
33.9936 5.55 77.45
33.8586 5.55 77.45
48.2813 -13.65 32.45
35.5747 -11.25 68.45
35.6904 -11.25 68.45
32.8367 2.85 72.95
39.1418 2.85 77.45
43.7116 14.85 81.95
35.3433 2.85 72.95
35.7675 -11.55 68.45
44.9456 17.25 81.95
33.7237 5.25 77.45
39.0647 2.55 77.45
32.721 2.55 72.95
43.6537 14.55 81.95
44.8106 16.95 81.95
36.8473 2.55 72.95
38.6405 2.55 77.45
35.6711 -11.85 68.45
38.8912 7.05 77.45
43.5959 14.25 81.95
32.1811 -9.75 72.95
32.6439 4.65 72.95
44.6757 16.65 81.95
44.5214 16.65 81.95
44.8878 16.65 81.95
43.9044 16.65 81.95
44.2322 16.65 81.95
44.0394 13.95 81.95
43.326 13.95 81.95
43.1524 13.95 81.95
38.6019 6.75 77.45
38.6791 1.95 77.45
32.5475 4.35 72.95
38.1777 6.75 77.45
44.4057 16.35 81.95
38.467 6.45 77.45
45.9675 16.05 81.95
34.9191 1.65 77.45
32.0654 -13.05 68.45
32.2004 1.35 77.45
32.2004 -1.05 77.45
43.9622 15.75 81.95
39.1804 8.55 77.45
37.58 1.35 76.55
31.5834 -13.05 72.05
45.8326 15.75 85.55
30.6579 -17.85 72.05
35.2084 -10.65 72.05
42.8825 13.35 85.55
31.6798 -12.75 72.05
37.715 1.65 76.55
37.5414 1.65 76.55
35.1891 4.05 81.05
43.0367 13.65 85.55
30.6579 -10.35 72.05
30.6579 -15.15 72.05
45.7169 16.05 85.55
41.9955 16.05 81.05
31.7762 -12.45 72.05
34.2443 4.35 81.05
35.0927 1.95 81.05
38.3513 6.75 81.05
28.7297 -17.25 76.55
31.0242 -7.65 72.05
36.5002 -2.85 76.55
37.6957 1.95 76.55
30.7736 -17.25 72.05
30.7736 -10.05 72.05
36.6738 1.95 76.55
42.1112 16.35 81.05
37.8885 6.75 81.05
31.2363 1.95 81.05
43.1717 13.95 85.55
38.5441 1.95 81.05
31.969 -12.15 72.05
35.2276 -9.75 72.05
35.2276 2.25 76.55
36.8859 2.25 76.55
38.6019 2.25 81.05
42.304 14.25 85.55
41.2628 14.25 81.05
34.9384 2.25 81.05
38.3706 7.05 81.05
28.7297 -12.15 76.55
43.3645 14.25 85.55
37.0401 2.55 76.55
28.9225 -16.65 76.55
32.0654 -11.85 72.05
36.828 2.55 76.55
41.3978 14.55 81.05
38.4091 7.35 81.05
37.2137 2.85 76.55
38.4477 7.65 81.05
31.1785 -1.95 76.55
32.1233 -9.15 76.55
41.5906 12.45 81.05
31.2942 -6.45 72.05
37.3679 3.15 76.55
42.7282 15.15 85.55
36.5966 -1.65 76.55
43.8851 15.15 85.55
46.5653 -13.65 36.05
37.445 3.45 76.55
42.8825 15.45 85.55
43.6537 15.45 85.55
32.6439 3.45 76.55
31.4677 3.45 81.05
35.3241 3.45 76.55
46.3532 -13.35 36.05
47.2401 -13.35 36.05
30.735 -13.35 72.05
46.0061 -15.75 31.55
46.8738 -13.35 36.05
42.8053 13.35 85.85
41.822 15.75 85.85
44.1936 15.75 85.85
32.3932 -1.05 81.35
43.326 13.35 85.85
37.7921 1.35 76.85
42.5161 13.35 85.85
42.8439 13.65 85.85
37.85 1.65 76.85
41.8798 16.05 85.85
31.005 -7.65 72.35
45.6783 16.35 85.85
42.921 13.95 85.85
41.957 16.35 85.85
35.9989 -12.45 72.35
35.9989 4.35 76.85
35.1505 -10.05 72.35
35.1505 1.95 76.85
35.3819 -12.45 72.35
43.0367 13.95 85.85
42.4776 13.95 85.85
42.0534 16.65 81.35
30.9085 -7.35 72.35
37.8885 2.25 76.85
32.0269 -12.15 72.35
34.6492 -0.15 76.85
35.0541 4.65 81.35
42.9596 14.25 85.85
43.4224 14.25 85.85
42.5161 14.25 85.85
35.4205 -12.15 72.35
37.9464 2.55 76.85
36.4424 4.95 76.85
43.0367 14.55 85.85
34.977 2.55 81.35
42.5547 14.55 85.85
30.87 -7.05 72.35
43.5573 14.55 85.85
42.1498 14.55 85.85
38.7176 2.55 81.35
38.1777 7.65 81.35
42.6318 14.85 85.85
32.1233 -11.55 72.35
41.552 14.85 81.35
37.4643 2.85 76.85
33.0681 -6.75 76.85
30.7929 -13.95 72.35
43.1524 14.85 85.85
37.098 2.85 76.85
37.2137 2.85 76.85
36.346 5.25 76.85
32.6632 2.85 76.85
38.7562 2.85 81.35
43.6923 14.85 85.85
34.977 2.85 81.35
32.2004 -8.85 76.85
42.7282 15.15 85.85
38.0813 7.95 81.35
41.6292 15.15 81.35
41.6292 12.75 81.35
43.8658 15.15 85.85
43.191 15.15 85.85
37.445 3.15 76.85
30.6964 -13.65 72.35
38.4091 7.95 81.35
32.2968 -8.55 76.85
32.2968 3.45 81.35
42.7668 15.45 85.85
44.1165 17.85 85.85
37.6764 3.45 76.85
41.7641 13.05 81.35
43.2681 15.45 85.85
38.6212 3.45 81.35
42.3233 15.45 85.85
38.0235 6.15 80.45
41.9762 15.75 84.95
34.5142 -5.85 75.95
37.4836 1.35 75.95
35.4397 -13.05 71.45
29.7902 -15.45 75.95
36.5388 -3.45 75.95
40.5494 10.95 80.45
35.8447 -12.75 71.45
40.453 11.25 80.45
30.0216 -15.15 75.95
36.6738 1.65 75.95
30.8893 -7.95 71.45
33.3959 -7.95 75.95
42.0726 16.05 80.45
42.0726 13.65 84.95
34.5142 -5.55 75.95
43.8658 13.65 84.95
31.3135 1.95 80.45
30.9857 -14.85 71.45
36.1146 4.35 75.95
40.6458 11.55 80.45
18.7418 -0.45 80.45
30.2337 -14.85 75.95
35.8832 -12.45 71.45
43.7694 13.95 84.95
33.2995 -7.65 75.95
35.7097 -12.15 71.45
40.8386 -14.55 26.45
31.0821 -7.35 71.45
30.4651 -16.95 71.45
40.4723 11.85 80.45
31.352 2.25 80.45
36.3267 4.65 75.95
40.9543 12.15 80.45
35.594 -11.85 71.45
31.4292 2.55 80.45
35.9796 4.95 75.95
43.9622 16.95 84.95
41.0122 12.45 80.45
31.5448 -11.55 71.45
36.0568 5.25 75.95
38.0621 7.65 80.45
43.8466 14.85 84.95
37.098 2.85 75.95
34.9963 5.25 80.45
37.2715 3.15 75.95
41.2243 15.15 80.45
37.4643 3.15 75.95
34.6878 3.15 80.45
36.211 5.55 75.95
40.8386 -13.65 26.45
37.6764 3.15 75.95
35.0541 5.55 80.45
42.9596 15.15 84.95
35.2662 5.85 80.45
35.2662 -8.55 71.45
31.3327 3.45 80.45
37.8692 3.45 75.95
36.346 5.85 75.95
37.2522 3.45 75.95
40.9157 -13.35 26.45
41.8798 17.85 84.95
34.7263 3.45 80.45
41.3785 15.45 80.45
37.0594 1.35 76.25
32.7982 1.35 76.25
37.4065 1.35 76.25
40.0095 10.95 80.75
31.8533 -13.05 71.75
41.7256 10.95 80.75
41.7256 15.75 85.25
29.7324 -15.45 76.25
35.2855 1.35 76.25
31.7184 -13.05 71.75
43.5766 13.35 85.25
37.4643 1.65 76.25
32.8174 4.05 76.25
41.0893 13.65 80.75
38.3898 6.45 80.75
33.6658 4.05 80.75
41.8027 11.25 80.75
36.6159 -3.15 76.25
38.2742 6.75 80.75
31.1785 -7.65 71.75
36.7895 1.95 76.25
36.1917 4.35 76.25
42.2269 13.95 85.25
41.8798 11.55 80.75
36.9437 2.25 76.25
28.3634 -9.75 71.75
28.3634 -12.15 76.25
42.3812 14.25 85.25
42.0726 16.65 80.75
38.2549 7.05 80.75
36.5581 -2.55 76.25
30.87 -7.35 71.75
28.6912 -11.85 76.25
42.2462 14.55 85.25
37.0787 2.55 76.25
28.9418 -16.65 76.25
38.6212 2.55 80.75
36.6738 2.55 76.25
31.0435 -7.05 71.75
31.0435 -2.25 76.25
29.1154 -16.35 76.25
37.1558 2.85 76.25
31.2363 -1.95 76.25
35.5169 -11.55 71.75
38.7755 2.85 80.75
42.5161 14.85 85.25
43.8466 14.85 85.25
37.1173 3.15 76.25
37.3101 3.15 76.25
29.2889 -16.05 76.25
31.4099 3.15 80.75
36.6931 3.15 76.25
31.6413 -11.25 71.75
41.3592 15.15 80.75
35.4205 -11.25 71.75
31.6798 -10.95 71.75
40.2794 13.05 80.75
36.7702 3.45 76.25
31.5063 -10.95 71.75
29.4046 -15.75 76.25
41.5328 15.45 80.75
32.7596 3.45 76.25
29.5395 -13.35 76.25
37.3679 3.45 76.25
17.5656 -3.45 79.85
36.4617 -3.45 75.35
34.7842 1.35 79.85
35.6326 -13.05 70.85
34.8227 1.65 79.85
31.9883 -12.75 70.85
35.9989 4.05 75.35
36.5581 1.65 75.35
41.1664 13.65 79.85
32.374 -0.75 79.85
32.374 4.05 75.35
34.8613 1.95 79.85
41.2243 13.95 79.85
32.2004 -10.05 75.35
32.5282 1.95 75.35
30.735 -17.25 70.85
40.2987 11.55 79.85
